,index,Year,Team,GameNo,D/N,Attendance,API DATE Format,Capacity,Attendance Rate,Icon,Precipitation,Temperature,Summary
1009,190,2010,CHC,63,N,40456,2010-06-13,41210,98.17034700315457,rain,0.0078,67.23,Possible Drizzle
1010,191,2010,CHC,64,N,34390,2010-06-15,41210,83.45061878184907,cloudy,0.0143,75.04,Overcast
1011,192,2010,CHC,65,N,36244,2010-06-16,41210,87.94952681388013,partly-cloudy-day,0.0,80.71,Mostly Cloudy
1012,198,2010,CHC,77,N,36914,2010-06-29,41210,89.57534578985684,partly-cloudy-day,0.0,69.65,Partly Cloudy
1013,204,2010,CHC,90,N,40879,2010-07-15,41210,99.19679689395778,partly-cloudy-day,0.0,89.37,Partly Cloudy
1014,207,2010,CHC,93,N,39333,2010-07-18,41210,95.4452802717787,partly-cloudy-day,0.0,90.46,Mostly Cloudy
1015,214,2010,CHC,106,N,37731,2010-08-02,41210,91.55787430235381,partly-cloudy-day,0.0,81.42,Mostly Cloudy
1016,215,2010,CHC,107,N,36183,2010-08-03,41210,87.80150448920166,partly-cloudy-day,0.0,86.05,Humid and Mostly Cloudy
1017,221,2010,CHC,120,N,33664,2010-08-17,41210,81.68891045862655,cloudy,0.0,73.88,Overcast
1018,234,2010,CHC,139,N,31596,2010-09-07,41210,76.67071099247757,partly-cloudy-day,0.0,74.78,Partly Cloudy
1019,235,2010,CHC,140,N,33623,2010-09-08,41210,81.58942004367873,clear-day,0.0,67.13,Clear
1020,236,2010,CHC,150,N,36364,2010-09-21,41210,88.24071827226402,partly-cloudy-day,0.0,86.84,Mostly Cloudy
1021,237,2010,CHC,151,N,37285,2010-09-22,41210,90.47561271536036,partly-cloudy-day,0.0,69.85,Mostly Cloudy
